,comments,dateStamp
4880,"BE MINDFUL OF THIS BEING THE VACCINE . THEY ARE THIS VIDEO , or just AUDIO . THIS IS A LOVING ADMONISHMENT . Covid 19 vaccine warning from . :// . . / watch ? v = 1ebyNXJy - & ab_channel = THIS WAR IS SPIRITUAL , AND NOT NATURAL . SEEK WITH ALL YOUR HEART .",2021-02-06T18:15:38Z
4881,👎🏻👎🏻👎🏻👎🏻,2021-02-06T10:54:58Z
4882,"4 of Doom and Gloom , higher gas , higher , make great again , and lower unemployment for ! WINTER IS HERE - Thanks Joe",2021-02-06T10:52:40Z
4883,:// . be / jQaNNyz8fQs,2021-02-06T09:36:57Z
4884,OH MY ! An X - Man Covid - 19 Mutant virus .,2021-02-06T09:29:28Z
4885,yes the efficacy will be affected,2021-02-06T09:09:41Z
4886,""" If the people knew what we were really doing , they would be taking to the streets and chasing us with pitch "".- H . W Bush .",2021-02-06T06:48:25Z
4887,I wish I can say it to face . fake news,2021-02-06T06:09:24Z
4888,Worst news station ever .,2021-02-06T04:29:01Z
4889,More fear news .,2021-02-06T04:04:19Z
4890,It ' s so sad how little credibility this network .,2021-02-06T04:03:43Z
4891,Same people that are saying we should stay locked down and vote in all these people are the same people going out to and every other store you can think of while out to eat nonstop,2021-02-06T03:20:03Z
4892,"I create physical , I think your content is very exciting , please pay attention to each other",2021-02-06T02:30:52Z
4893,Can you catch the china virus if you shut you off,2021-02-06T02:17:22Z
4894,"Ya I ' m to I ' m so so I haven ' t been out of my house since march and haven ' t had anyone come to visit me . I keep watching , , and and waiting for them to tell me it ' s to go out . I ' m so . I ' m healthy but that ' t matter this epidemic is killing millions of people , I am waiting to be and then I want the next vaccination they give out just in case . Even though I ' m very healthy I don ' t think my immune system will fight it off . I mean I ' never had a bad flu but this covid is nothing the world ever seen before . I ' m so happy that the government been giving me money to stay home , even though it ' s really not much . I ' m just getting by well sometimes I ' m late on my rent and have to go a day or two without food , but it ' s so worth it for me to stay locked up so just incase i ' m carrying it I don ' t give it to anyone even if they are a mask . I mean the news educated me about these . So I understand what your saying .",2021-02-06T01:57:01Z
4895,"So we ' re back to square one as if we never had the vaccine due to these ... Screw it . I think people are tired now after down THEN being told to wear mask THEN being told to get THEN begin told , "" Hey , might not be as effective so you ' re gambling with the virus so basically pretend you never had the and stay in or wear 2 or more and be in indefinite fear ."" only travel when people travel . and do this . The whole virus no is unless they ' re illegally sneaking in . No one time to wait ANOTHER YEAR !",2021-02-06T01:38:15Z
4896,Shut . Up .,2021-02-06T00:05:39Z
4897,This was my main reason for not being all for the vaccine ..........,2021-02-05T23:16:39Z
4898,". Real Magic Of Love Sie , die die , die sie , Sie , Sie an , wird . Es ist , um . Es ist , das . Sie Sie , Situation . Es ist an , Sie Problem Caster prof : Baba Nana , um , den nach . , die sind , : - - / Sie an ( @ . + 2347026543956 .",2021-02-05T22:54:24Z
4899,"Minister of Information the task of softening - so they will take dosage of covid29 "" vaccine "" no .",2021-02-05T22:23:12Z
4900,these people are just reading that their write .,2021-02-05T21:38:02Z
4901,"Luke Chapter 18 1 And he spoke a parable unto them to this end , that men ought always to pray , and not to faint ; 2 Saying , There was in a city a judge , which feared not God , neither man : 3 And there was a widow in that city ; and she came unto him , saying , Avenge me of mine adversary . 4 And he would not for a while : but he said within himself though I fear not God , nor regard man ; 5 Yet because this widow me , I will avenge her , lest by her continual coming she weary me . 6 And the Lord said , Hear what the unjust judge . 7 And shall not God avenge his own elect , which cry day and night unto him , though he bear long with them ? 8 I tell you , that he will avenge them speedily , Nevertheless when the Son of man , shall he find faith on the earth ? 9 And he spoke this parable unto certain which in themselves that they were righteous , and : 10 Two men went up into the temple to pray ; the one a Pharisee , and the other a publican . 11 The Pharisee stood and thus with himself , God , I thank thee , that I am not as other men are , , unjust , , or even as a this publican . 12 I fast twice in the week , I give of all that I possess . 13 And the publican , standing afar off , would not lift up so much his unto heaven , but smote upon his breast , saying , God be merciful to me a sinner . 14 I tell you , this man went down to his house rather than the other : for every one that himself shall be abased ; and he that himself shall be exalted . 15 And they brought unto him also , that he would touch them : but when his saw it , they them . 16 But them unto him , and said , Suffer little to come unto me , and forbid them not : for of such is the kingdom of God . 17 Verily I say unto you , shall not receive the kingdom of God as a little child shall in no wise enter therein . 18 And a certain ruler him , saying , Good Master , what shall I do to inherit eternal life ? 19 And said unto him , Why thou me good ? none is good , save one , that is , God . 20 Thou the , Do not commit adultery , Do not kill , Do not steal , Do not bear false witness , Honor thy father and thy mother . 21 And he said , All these have I kept from my youth up . 22 Now when these , he said unto him , Yet thou one thing : sell all that thou , and distribute unto the poor , and thou shalt have treasure in heaven : and come , follow me . 23 And when he this , he was very sorrowful : for he was very rich . 24 And when saw that he was very sorrowful , he said , How hardly shall they that have riches enter into the kingdom of God ! 25 For it is easier for a camel to go through a needle ’ s eye , than for a rich man to enter into the kingdom of God . 26 And they that it said , Who then can be saved ? 27 And he said , The which are impossible with men are possible with God . 28 Then Peter said , Lo , we have left all , and thee . 29 And he said unto them , Verily I say unto you , There is no man that hath left house , or , or brethren , or wife , or , for the kingdom of God ’ s sake , 30 Who shall not receive manifold more in this present time , and in the world to come life everlasting . 31 Then he took unto him the twelve , and said unto them , Behold , we go up to , and all that are written by the concerning the Son of man be accomplished . 32 For he shall be unto the , and shall be , and spitefully , And spitted on : 33 And they shall scourge him , and put him to death : and the third day he shall rise again . 34 And they understood none of these : and this saying was from them , neither knew they the which were spoken . 35 And it came to pass , that as he was come near unto , a certain blind man sat by the way side begging : 36 And hearing the multitude pass by , he what it meant . 37 And they told him , that of by . 38 And he cried , saying , , thou son of , have mercy on me . 39 And they which went before him , that he should hold his peace : but he cried so much the more , 40 And stood , and him to be brought unto him : and when he was come near , he him , 41 Saying , What wilt thou that I shall do unto thee ? And he said , Lord , that I might receive my sight . 42 And said unto him , Receive thy sight : thy faith hath saved thee . 43 And immediately he received his sight , and him , God : and all the people , when they saw it , gave praise unto God .",2021-02-05T21:09:09Z
4902,Can we get a variant in the “ news ” you cover !!??? PLEASE . FOR THE LOVE OF GOD ! ( In voice ),2021-02-05T20:24:12Z
4903,“ Clown News Network ” 😂,2021-02-05T19:07:55Z
4904,Thank you for the information . Dear and : Please return my comment data .,2021-02-05T18:43:08Z
4905,"\\\\ YOUR LIFE DILEMMA TODAY ? # 4 //// May escape corona - , say , by Simple - Diet - in - Stand - Alone - House - Garden , or by Health - Tourism / Immigration to Simple - Diet - GROUP - A - Nation by drastically low CORONA - PANDEMIC , some grand - : \\\\ 2 scientific , by 2 of listed below , indicate high CORONA - CONTROL in GROUP A , which , unlike Group B , is by simple diet : ///// Method 1 ) \\\\ % of in GROUP A on Feb5 / 2021 by : \\\\ Sngpr0 . 05 Far - Id . 15 . 16 . 28 . 28 . 28 . 33 . 36 . 36 . 39 . 43 . 46 . 48 . 50 . 51 . 57 Cyp . 66 . 69 Bora - Bora / . 73 . 74 . 75 Cub . 74 . 79 Arba . 86 . 98 - . 88 . 91 . 94 . 97 //// GROUP B \\\\ Grmn2 . 65 NL1 . 43 U . S . 1 . 69 Brz2 . 44 Fr2 . 38 Sp2 . 08 AU3 . 15 Cnd2 . 58 UK2 . 83 Swd2 . 06 Sws1 . 80 Fin1 . 48 Grc3 . 67 Chn5 . 17 Irn4 . 05 Itl3 . 48 Mxc8 . 58 \\\\ US //// 22 2 . 75 ; MID 1 . 67 ; 5 1 . 71 //// Method 2 ) \\\\ COVID / 1M 26 v 5 //// 1 , 822 - 1 , 861 1570 - 1 , 658 1 , 421 - 1 , 493 1 , 231 - 1 , 314 1 , 280 - 1 , 301 1 , 097 - 1 , 153 1 , 097 - 1 , 114 1 , 043 - 1 , 311 \\\\ We r what we eat , by - DIET \\\\ daily from listed to , WHO , . [' in ', U - Tube , 10M - PLUS , ]...",2021-02-05T18:01:21Z
4906,"Good news from , Phase in early 2021 Relief Therapeutics : ( ) , RLF100 A natural peptide already in our . , ( intestinal peptide ), the replication of the COVID - 19 virus . No needle , no vaccine , by or Inhaler . for with worst case scenario : 70 - 82 % success rate for with severe COVID - 19 , with two additional , in the hospital ( ), on a respirator , with respiratory failure , with failure of all other COVID - 19 . ( Imagine the of this treatment on a patient with a normal case of COVID - 19 ) ( emergency use authorization ) & approval coming very soon . Compassionate use information : In , Contact .",2021-02-05T17:00:26Z
4907,"Good news from , Phase in early 2021 Relief Therapeutics : ( ) , RLF100 A natural peptide already in our . , ( intestinal peptide ), the replication of the COVID - 19 virus . No needle , no vaccine , by or Inhaler . for with worst case scenario : 70 - 82 % success rate for with severe COVID - 19 , with two additional , in the hospital ( ), on a respirator , with respiratory failure , with failure of all other COVID - 19 . ( Imagine the of this treatment on a patient with a normal case of COVID - 19 ) ( emergency use authorization ) & approval coming very soon . Compassionate use information : In , Contact .",2021-02-05T16:59:29Z
4908,"The Lord on the cross for our , and he was buried , and he rose again the third day , and he is offering everlasting life to all who will believe in him .",2021-02-05T16:25:48Z
4909,why are not for the that need to go back to school . its 100 % safe . Why siding with ??? Follow the science ??? Don ' t care about . Why is not on all news ?? !!!,2021-02-05T16:03:42Z
4910,Everybody please where your . My dad got it from not wearing one and he was lucky to survive . It ' t a political issue,2021-02-05T15:01:31Z
4911,"If people would just , we would have reduced the spread and respectively the mutation / probability . We are basically shooting ourselves in the foot .",2021-02-05T14:37:42Z
4912,Quick - blame Trump,2021-02-05T14:27:20Z
4913,Corporate news is just propaganda,2021-02-05T14:03:55Z
4914,this is how the sheep stay and,2021-02-05T13:59:40Z
4915,Now imagine how quickly the will fix global warming,2021-02-05T13:57:53Z
4916,Historically have eventually to less and less deadly .,2021-02-05T13:45:59Z
4917,Wonder if they got any more vaccine stock .,2021-02-05T13:45:32Z
4918,Oh hell just walk around in plastic still the most NOT network !!!!! Saw a article said want to draw this out for SEVEN more,2021-02-05T12:52:41Z
4919,The best defense against covid is you let your body fight it off naturally just like the flu whenever I get sick I never go to the hospital I never take medicine I just let my body do what it ' s supposed to do I ' been doing that almost all of my life except when I was a child and I rarely get sick,2021-02-05T10:05:31Z
4920,I see all the sweatshop are busy in the tonight .,2021-02-05T09:32:13Z
4921,down 40 % are ya ' awake now ? We are living in the matrix and the matrix is breaking down . They cannot control us - they are mad,2021-02-05T08:13:31Z
4922,Please stop this people . Fear fear and more fear for the sheep .,2021-02-05T08:02:19Z
4923,,2021-02-05T04:05:44Z
4924,"Wow , well , it that many won ’ t take this seriously 🥲",2021-02-05T02:22:12Z
4925,"The only mutation is in your , pathetic",2021-02-04T22:42:02Z
4926,"I already a severe case of Covid pneumonia at home back in March of 20 with , and zinc , and I was in 4 days . Here it is almost a year later and big tech is still removing . Big tech is by big that ' t want people knowing about so they ' be taking their . The same thing was done with the cure , which my sister recently used to treat Covid . Her doctor her Hydroxy , and she also took zinc . 5 days later she tested virus free . Just think of the of of people who because big tech removed of .",2021-02-04T21:55:41Z
4927,""" efficiency """,2021-02-04T21:48:34Z
4928,"I want vaccine now , not after breakfast , not after NOW",2021-02-04T21:37:35Z
4929,"I thought the were going stop covid - 19 or at least that ' s what they kept saying . I only see it getting worse under Democrat control and with the open policy that done its going to get much worse . So question can I start the pandemic a political weapon , like what did or is that selective like everything else .",2021-02-04T20:55:54Z
4930,"of course . They will manipulate you .. oh there ' s a vaccine , oh a deadly variant .. oh it ' s better . Do not trust the media .",2021-02-04T19:12:37Z
4931,The US political system is based on slavery . It does not matter what mule this cart . The ruling regime in the United the of this country for several who are connected to . The United become a colony of . Democracy and freedom are a toy in this system of government ..,2021-02-04T18:46:23Z
4932,crush that hope into fear ! Like you do every day !! It ' s all a lie ! Wake up ! You ' re being ! Still !,2021-02-04T18:05:34Z
4933,The news have f with y ’ all so much y ’ all believe anything at this point . really think there is covid 😆,2021-02-04T17:51:28Z
4934,cover real news funny how much people sell out even though they don ' t have to,2021-02-04T17:21:48Z
4935,"What does the thumbnail have to do with this video ? Is it just an attempt at arrogantly saying "" this video is about science ""?",2021-02-04T16:41:27Z
4936,"YEAH """"... MIX UP A NICE COVID COCKTAIL OF SWEET "" !""""...",2021-02-04T16:21:33Z
4937,"Miracle cure for COVID - 19 and it ’ s found ! The best defence against is a healthy immune system . ( Search Berg , How to bulletproof your immune system .)",2021-02-04T16:09:17Z
4938,Let us have a minute silence for those that sadly still trust the media and government .,2021-02-04T16:06:34Z
4939,"It is a request to world MEDICAL that they develop ORAL WHICH CAN STOP OR CONTROL BREEDING OF STRAY world over . These stray are suffering enormously in every nook and corner of the world which go totally unnoticed . In a world where human no time for and where nobody any emotion for helpless , we need to develop such ORAL which can be easily given to them orally food which will go a long way to control their population and hence lessen their . DO SOMETHING ABOUT STRAY ALSO . IF Corona vaccine can be in just less than a YEAR , same way oral food for BREEDING of can also be in a YEAR .... This invention will make that country very rich who such oral medicine first as they can sell it all over world . ALL MEDIA SHOULD SPREAD THIS MESSAGE TO TO DEVELOP SUCH ORAL AND THEIR RESPECTIVE TO FUND THE .",2021-02-04T15:22:52Z
4940,Why ' t been for spreading .,2021-02-04T14:22:17Z
4941,"What is this bigoted speech variant , south ???? I thought we ' t calling these by their origin ?! For the world was told not to call it the "" china / virus "" and now all that is out the window , check your privilege .",2021-02-04T13:09:50Z
4942,Fake of a fake threat . 90 % effective fake treatment FakeNews19,2021-02-04T11:06:56Z
4943,= fake news .,2021-02-04T11:05:14Z
4944,"all of sudden , are dropping ..... 🤔",2021-02-04T10:42:40Z
4945,"The is all 100 % B . S . Its the chosen vehicle excuse or ruse being adopted by to try and usher in their Hunger style , super , Agenda 21 / Agenda 2030 on humanity , period .",2021-02-04T09:16:09Z
4946,,2021-02-04T08:14:54Z
4947,in is the only big chance of making money .,2021-02-04T08:04:42Z
4948,when are we wearing four ? the anticipation is killing me,2021-02-04T07:39:15Z
4949,2 to flatten the curve,2021-02-04T07:38:23Z
4950,What people don ’ t understand is that if we stayed home for 2 or 3 and have deliver food and water every month we could have no more but nope people want to party,2021-02-04T06:20:57Z
4951,"wow really grateful to @ . , I was able to establish a great business with their aid",2021-02-04T06:01:57Z
4952,"Given how the virus is raging already here in the US , it is pure to assume we ’ produced no new as well .",2021-02-04T05:46:41Z
4953,Wondering Evil Gate will get a jab or just us the 😀😀😀,2021-02-04T05:08:50Z
4954,So long story short the vaccine won ’ t protect you and they don ’ t have any lonG term on its effects on your health . Awesome !,2021-02-04T04:34:42Z
4955,are not contagious 🤨,2021-02-04T04:30:52Z
4956,I just go back to normal already,2021-02-04T04:23:04Z
4957,"Meet the That Control Human Brains tops the list as the most famous — and most controversial — neurological parasite . This tiny protozoan ’ t look like much more than a blob , but once it its way to the brain , it can radically alter the behavior of like , and , yes , even . What might this mean for human behavior ? “ We often see like activity , in risk , and reaction times ,” Webster , a parasitology researcher at Imperial College , . “ But in some , they become more severe — like schizophrenia .” Another paper , in the journal of the Royal Society B , that in with high T . infection , these tiny could cumulatively alter the behavioral of entire . Infected , found , have a 30 percent chance of passing the parasite on to their . If that all a little far from home , though , consider this : estimate that more than 60 million people in the U . S . alone currently carry T . , and most of those have no idea , because the parasite often no at all . Until the day it , that is . Read about it here if you dare . :// . . / crux / 2015 / 10 / 29 / parasite - human - brain - control /#. XP7iNv57nX4 If you can explain why some if not all of our are not infected with T . , I would like to hear it .",2021-02-04T04:17:54Z
4958,never taking your vaccine for a cold .,2021-02-04T04:06:56Z
4959,now a dry cleaning bag over your head with a rubber band .,2021-02-04T03:54:12Z
4960,How about you confirm that covid - 19 are not by the vaccine before you create a title like this . Shame on you .,2021-02-04T03:50:19Z
4961,Remember to thank China for this .,2021-02-04T03:49:45Z
4962,It ’ s like I ’ m in world . Anyone notice the about the time the shot came out ? I say shot because is full immunity and was never that . Like a polio vaccine for example . It ’ s the equivalent of bacteria becoming resilient to or super . Us stupid people are this mess . They should have just let it run its course like the flu . Am I the only one who this ?,2021-04-28T01:38:46Z
4963,Lied right through his ass,2021-03-06T00:59:10Z
4964,:// . . / watch ? v = mGPpZjXA3NU,2021-02-27T05:53:32Z
4965,"Look ! Please ! Look for UNIVERSAL ANTIDOTE full documentary , it is the only solution we have and is more reliable than any vaccine .",2021-02-17T02:57:00Z
4966,is the new virus,2021-02-16T03:09:55Z
4967,when i get the virus i ’ m going to st . to visit the state house and senate,2021-02-15T21:32:44Z
4968,People disliking this more !!!!!!!,2021-02-14T17:35:40Z
4969,"So nobody is to die of covid ? But people can die of suicide , higher alcohol and drug abuse .... the world can pause its economy . can stop learning and for nearly a year ? This is fantastic .",2021-02-14T17:01:57Z
4970,Our failing system us countless . :// . salon . / 2021 / 02 / 11 / our - failing - - system - - us - countless - - its - time - to - adopt - - for - all /,2021-02-12T01:05:28Z
4971,3 Later : tHeRe Is A MoNsTeR,2021-02-11T18:01:55Z
4972,"Vital to read :- Science with . - Is a Vaccine a Ticking Time Bomb ? Also , from the excellent book by . & his wife . - "" Corona False Alarm ? and "" - A direct quote :- "" This is why run a mild or even symptom - free course and why an epidemic with any "" new "" virus is NEVER by a second , more serious , wave .""",2021-02-09T23:24:47Z
4973,Guess all the suicide of 🙄,2021-02-09T13:59:10Z
4974,I don ’ t think people really understand how fast COVID - 19 is actually into other / different type of of this virus 🦠 - we are only 1 year into this and the Sh * t ’ t even hit the Fan yet so to speak . And if the vaccine make my body have an adverse reaction or can ’ t technically make me immune or stop me from spreading the virus 🦠 Why would I take it ?? 🤷🏽‍♂️🤔 - and let ’ s say I want the vaccine I need multiple and there ’ s a waiting list as well right ?? So by the time it ’ s my turn I ’ already be sick 😷?? It like I ’ been set up to fail before I even take the first step to survive .........,2021-02-09T01:18:37Z
4975,Who would win ? The vaccine or the ? We will find out on the next breaking news of men covid !,2021-02-09T01:11:09Z
4976,"As you may know the United and our have been hit very hard by COVID - 19 and I am excited to let you know about a proven and affordable air & surface purification technology that was - with for the International Space Station . This incredible advanced technology works up to 3000 square to kill both and based , as well as bacteria , mold , mildew and other found in the air and on . It does this vaporous hydrogen peroxide . Are you familiar with Vaporous Hydrogen Peroxide technology for killing in the air and on ? Much in the same way that our white blood create hydrogen peroxide to the site of an infection to kill the infection - the air purification system the air and with hydrogen peroxide killing on contact up to 99 . 999 % within 30 . Imagine … chemical - free , labor - free , constant and safe of all indoor . This is now possible . Our ® technology been tested in compliant and been proven to eliminate all tested and , and MS2 . In fact our parent company a press release showing that in fact the core technology that Active Pure does in fact kill the - 2 Virus that to Covid - 19 . Doctor ’ s around the country are this technology to keep themselves , their staff and their safe . Professional sports already use this technology for protecting the health of their valuable in their training . How Does Work ? :// . be / L6poiH8_PEk ® Testimonial on :// s . real . / : Joe , ® , approval from the for his - Based Technology ® :// . . / video / 2020 / 12 / 29 / - - emergency - - approval - for - air - purifier - to - fight - covid - 19 . Buy The ® Air & Surface Pro :// . Buy The Mobile :// . Buy The Personal :// . If you have any more please call 1 - 800 - 798 - 1773",2021-02-08T23:44:50Z
4977,⚠️ GOVERNMENT CONTROL !!!⚠️,2021-02-08T22:17:21Z
4978,:// . / channel / UCdN7D1YPvMaeaaBlpmxZe6A 🥀,2021-02-08T08:04:25Z
4979,☣️+,2021-02-08T03:43:04Z
4980,The ...... the ....... the mask ..... the mind - over a fake - .... the ..... the herd ...... .....,2021-02-07T21:23:31Z
4981,"Non .. on on la prescription on de . on tue on oblige port masque . on ?.. !!!! .... ....... STOP STOP STOP PROPAGANDA STOP VIRUS DE LA ... nous accepter l ' par la , pour nous vie nous . Nous en phase de grand face grand RESET , on n ' en de ... nous ... On confiner , non , la clique , : macron . plan nous imposer par la virus dictature . en , la ... en main ! en ne la , la sans ni la haine . l ' s ' ensemble pour un d ' ! C ' .. , de de nous la la fin de l ' 15h de la ..🌟♒💓🕊️",2021-02-07T17:43:26Z
4982,I almost feel bad for the who can ' t see through these and are actually lining up to get this crap,2021-02-07T14:43:24Z
4983,Did COVID - 19 come from ? :// . be / cdKI5qOF_a8,2021-02-07T14:13:44Z
4984,I am training to be an tech in the hospital and I can ' t get the vaccine where I live . My have all been . But it they are out of vaccine now . The other day I worked with a patient who was in isolation . We can ' t get herd immunity if not enough are being provided for all who want to get .,2021-02-07T13:37:00Z
4985,Hi everybody ! Wishing you all well during times like this ! Like I ' said before one of the adverse side effects of the Covid - 19 vaccine is death just like all the . It CLEARLY this on the web page . This one is no different . Your body your choice ! Just remember not one human is 100 % exactly the same therefor everybody will react different to it ! Some with no at all some with . Death related vaccine ' s happen EVERY YEAR 🤷🏼‍♀️ # 🤷🏼‍♀️,2021-02-07T12:52:55Z
4986,"Even the are now talking about the suspicious in due to , but I would like to clarify that the concern 23 and not 13 , as by the newspaper , since the health cannot in any way rule out that another ten do not are related to the vaccine , as these also immediately after vaccination and therefore subject to investigation like the other 13 . Reading the article , we learn that 9 other "" from serious side effects "". Ultimately , therefore , it that 32 serious adverse in immediately after vaccination , 23 , of which 13 of these are already admitted to be linked to the administration of the vaccine . I repeat my comment from some time ago "" Covid - 19 : 23 in frail elderly after vaccination 2021 ; 372 : :// . / 10 . 1136 / . n149 ( 15 2021 ) Cite this as : 2021 ; 372 : n149 : Covid - 19 : 23 in frail elderly immediately after vaccination : "" It might be a coincidence , but we ' re not sure ,"" , medical director of the Agency ( NOMA ), told . "" There is no certain connection between these and the vaccine ."" The agency studied 13 of the so far and that common adverse of , such as fever , nausea and diarrhea , may have to fatal in some of the frail . "" There is a possibility that these common adverse , which are not dangerous in younger , fit and are not unusual with , may aggravate the underlying disease in the elderly ,"" said . "" We are not alarmed or worried about this , because these are very rare and they have in very fragile with very serious ,"" he . "" We are now to continue with the vaccination , but to carry out an extra evaluation of very ill people whose underlying may be by it ."" This evaluation the and of vaccination with the patient and their to decide whether or not vaccination is the best way "" In practice , it is admitted that the adverse of the vaccine could have the death of frail , especially the elderly , a circumstance that how mass are fraught with , when they are not by anamnesis and a general examination of physical of those who undergo the vaccine """,2021-02-07T12:34:23Z
4987,"So ... I checked my County ' s Health department statistics and found that I had a . 01 % chance of dying from Covid in the last year . And the adverse reaction tracker I ' got almost a 3 % chance of being debilitated as stated : ""** unable to perform normal daily , unable to work , care from doctor or health care provider ."" I ' pass , no thank you !",2021-02-07T05:17:16Z
4988,"is coming back , please live holy , do not take the vaccine . Repent and seek God !",2021-02-07T04:14:05Z
4989,God that guy like a drone,2021-02-07T03:49:28Z
4990,:// . be / Gc16H3uHKOA,2021-02-07T03:12:03Z
4991,:// . be / wbXRfQWv7Bo,2021-02-06T22:29:22Z
4992,The come out and said the test are crap . The creator of the test said they ' t used to test for virus ... and he was ... also wrote a paper people from the flu ' t die of the flu ... but from bacterial pneumonia from the mask . Here it is ... this man is a liar . He is for by Bill who is 100 % for depopulation and and millions of young in with the shot ... they also put - 5 in the which are aborted fetal tissue from a 14 week old baby . Stop being sheep and do your own research ... you people are literally getting people on the streets for being ignorant . Here ' s all the information I did the research for you ... wake up people you ' been had . :// . . / / / / 2020 / report - false - - and - false - - from - covid - 19 - testing . :// . / 2016 / 06 / 19 / - - bill - - accountable - deadly - - - 10000 - / :// . / operation - mockingbird :// micro . magnet . . / primer / / fluorescence / gallery / / mrc5 / mrc5cells . :// . . / news - / news - / bacterial - pneumonia - - most - - 1918 - influenza - pandemic,2021-02-06T21:27:28Z
4993,"BE MINDFUL OF THIS BEING THE VACCINE . THEY ARE THIS VIDEO , or just AUDIO . THIS IS A LOVING ADMONISHMENT . Covid 19 vaccine warning from . :// . . / watch ? v = 1ebyNXJy - & ab_channel = THIS WAR IS SPIRITUAL , AND NOT NATURAL . SEEK WITH ALL YOUR HEART .",2021-02-06T18:25:08Z
4994,"44 U . S . § 300aa – 22 . of responsibility No vaccine manufacturer shall be liable in a civil action for damages from a vaccine - related injury or death associated with the administration of a vaccine after 1 , 1988 , if the injury or death from side effects that were unavoidable even though the vaccine was properly prepared and was by proper and .",2021-02-06T17:33:35Z
4995,"I lost my Covid19 Vaccine Immunization card , where can I get a replacement",2021-02-06T16:10:04Z
4996,Vaccine been !,2021-02-06T11:35:05Z
4997,"needs to : 1 . the 2 . kill all 3 . reduce by half . 4 . reform and dental care . 5 . tackle obesity , college tuition , and incarceration . 6 . legalize class c 7 . give ubi to everyone . 8 . the mentally ill . 9 . also all men should be bald no hair longer than 0 . 3 . 10 . build infrastructure 11 . reduce cost of day care 12 . introduce gene",2021-02-06T05:59:04Z
4998,"Dear vaccine , I feel awkward even being close to the parasitic , greedy , health care industry , which legitimate ( who sometimes are honest and other times over - bill ), but also health , and whose mission is to provide the least care for the most money . However , they are mostly not lying about the ; they are just lying about their health care system and falsely to want to improve it . Nevertheless , you are missing the of the ' -- which apply differently to every disease for which there is a vaccine , e . g ., polio or measles . It is true that covid vaccine are without detailed to motivate to vaccinate and save their and hospital . There are good for this . Most importantly , the of vaccination are much less than the of getting the virus , winding up ( in that are according to and I know ), maybe suffering long term physical damage to your , such as , ., gigantic medical ( e . g ., of $ 1 . 1 million ), and maybe ( which admittedly is now only a 1 . 3 percent risk according to some with the new ) dying horribly . However , read the research . Some may just get then still get infected and see their ( and damage ) substantially reduced , which is a goal . Trust me , I know a person who caught a relatively mild version of it ago and had a struggle just sitting up in bed for without feeling short of breath and dizzy . I want to get . Moreover , only some have such strong immune that give absolute protection AND enable them to clear their body of the virus within days or . Even those , may still temporarily have enough virus reproduce in their , when initially infected , to allow them to transmit the virus for some time after they get infected and incubation . There are no light in nature : are not that certain . As long as I am telling you bad news , the will definitely help more people live , ensure collapse , and most suffer less harm . However , they will not create herd immunity for many , many : to get herd immunity , when a virus is as infectious as the , you need a very high vaccination rate . The US the worst and most expensive health care system among . Many have little access to medicine and will not be : e . g ., and homeless , some of whom live off the grid . , like someone I know , will refuse to take it out of distrust , because our system taught not to trust it : e . g ., the . The effectiveness of the against the may also make herd immunity less likely . See "" Covid - 19 vaccine may not get US to herd immunity if too many people refuse to get it "" in . See "" disease ( COVID - 19 ): Herd immunity , and COVID - 19 "" in which the ' s WHO actually the truth . The higher the transmissibility of a virus the higher the percentage of the population that must be to achieve herd immunity . Sadly , due to its social , the may not get there for while other , "" more socialistic "" in the EU ( and ) will .",2021-02-06T02:48:54Z
