,comments,dateStamp
904,"Everyone don ' t let this moment pass you make the most of it by you making the best decision of your life right now by God to come into your life by you praying to God everyday for his help in every decision of your life everyday and in every situation of your life everyday for I guarantee if you do this everyday then your life will get better , you will have more peace , you will be more successful , you will have more happiness , and all your will come true that ’ s because when you pray to God then God will make all good possible for you and you must not forget to read the “ Holy ” everyday and a great place for you to start in the holy is ( 1 ) and everyday after that read a chapter in till you finish all the in then after that start on ( 1 ) then everyday after that read a chapter in till you finish all the in and after that read every chapter of the Holy until you finish it for it will change your life in the most amazing way",2021-05-12T14:11:15Z
905,Praying 🙏🏻 for the that take the jab 😢,2021-05-12T14:08:45Z
906,Trash 👎,2021-05-12T14:07:43Z
907,Totalitarian Language . They use the innocent . The most on earth are “ ”. This is absolute propaganda .,2021-05-12T14:02:44Z
908,Sad that all these ' s are failing them ....,2021-05-12T13:56:03Z
909,sterilization at its 👌,2021-05-12T13:53:42Z
910,"they lie to us :/ corona is just the first step ... we may be will have 2 - 10 no , , but we will soon get a new one but i dont think it will be like corona it will be more :/",2021-05-12T13:41:27Z
911,why do stick to the site where you got poked,2021-05-12T13:41:02Z
912,The get to say what you say strategy eh ?,2021-05-12T13:36:26Z
913,"don ’ t know better , they are being or are . There is not any reason for to take one . It ’ s not , only a . Don ’ t forget to tell them about all of the side effects ......... skin peeling off and death . It is child abuse . This is propaganda for the government . The government is spending 3 billion for their vaccine brainwashing campaign .",2021-05-12T13:33:48Z
914,Killing .... in watch !!! are not to a drug that NOT been tested on what it will do to them in later .,2021-05-12T13:31:22Z
915,people get out in the sun ☀️,2021-05-12T13:28:38Z
916,C - SPAN swamp media democrat - from top to bottom .,2021-05-12T13:28:05Z
917,All false propaganda . to spread a false and misleading message is criminal . To date nothing could be further from the truth . You can ’ t assume you can return to normality after vaccination . The rest is .,2021-05-12T13:27:47Z
918,I ' m not that the found this first,2021-05-12T13:22:43Z
919,The people will NEVER forget what the have done to the country,2021-05-12T13:15:59Z
920,☺🙏,2021-05-12T13:07:18Z
921,are than .,2021-05-12T13:06:32Z
922,We been living with this virus for awhile now my don ' t get no and they are healthy and won ' t be taken NO to weaken they immune system . We do not have enough on these or long team effects . Just keep protecting yourself God got those who believe 🙏,2021-05-12T13:06:27Z
923,"the result of brainwashing , that is what this video is showing .",2021-05-12T13:05:23Z
924,Nope,2021-05-12T13:01:28Z
925,Harmless Comment,2021-05-12T13:00:49Z
926,"You ' re in a clinical trial . Before you let your get this experimental vaccine please remember some of them cause blood , several have been and it also facial paralysis ... and they do not know the long - term side effects .",2021-05-12T12:59:02Z
927,". A vaccine the body ' s natural immune system , a sophisticated system fine - tuned over millions of of evolution . I ' m 65 next month and won ' t be getting the vaccine . I eat well and spend time in nature every day . Works for me .",2021-05-12T12:56:56Z
928,Sick world 🤮,2021-05-12T12:56:23Z
929,Propaganda,2021-05-12T12:51:12Z
930,There ’ s a reason why we have a minimum age to make life,2021-05-12T12:50:26Z
931,don ’ t need this,2021-05-12T12:49:24Z
932,The who are have the right attitude,2021-05-12T12:48:29Z
933,😡🤬🤢🤯,2021-05-12T12:48:06Z
934,"Me and my wife still don ’ t feel good with getting our 2 daughter ’ s that shot right now and we not them take the shot , our 2 daughter ’ s want be there lab to see how well it works on you ’ never do that to our .",2021-05-12T12:46:08Z
935,"over 3 , 000 dead from the vaccine in just 90 days . Are you going to take a chance with your ? Good luck .",2021-05-12T12:43:54Z
936,"The Beast System in full swing ! Please please do not get the V , it ' s killing people , it your , please do your research and give your life and salvation to the LORD ! The Rapture is upon us ! You cannot take this V back , it is a spike protein that to your GOD - given and that SPIKE when you get COVID ( any strain ) and it will NOT prevent COVID from your system . God please save our !",2021-05-12T12:43:33Z
937,That ’ s a terrible thumbnail for this video,2021-05-12T12:41:19Z
938,search : Project Manager to Covid 19 They did this on purpose .,2021-05-12T14:05:47Z
939,HOW ABOUT NO !,2021-05-12T11:40:49Z
940,These people need to be executed . They ' re openly our country .,2021-05-12T11:22:39Z
941,"Killing people without shedding blood , wise but evil serpent",2021-05-12T10:43:02Z
942,F - food (@) D - death A - administration,2021-05-12T05:22:06Z
943,"I actually read the from , and peer from around the world . Have you ? I ' all 50 + sent by to the . Do you rely on the media or do you actually read beyond the abstract and conclusion ? I ' m willing to bet most , , have not !",2021-05-13T05:06:35Z
944,How sad,2021-05-12T22:23:53Z
945,They are lying,2021-05-12T12:54:36Z
946,Unbelievable,2021-05-12T12:54:02Z
947,The sky is falling the sky is falling,2021-05-12T07:43:19Z
948,No .,2021-05-12T06:18:27Z
949,She should be to say ( ) emergency use authorization . Which they will be testing it on the . None have an . Side effects like skin peeling off and death . 3 billion just for advertising . Like this news station is being to do .,2021-05-12T05:33:09Z
950,Hey . Why do your news draw out so many crazy people in the ?,2021-05-12T05:18:41Z
951,"In OR , 2 people under 20 old with COVID - 19 ( 7 total under 30 old and 27 total under 40 old ) since last . Vaccine like more of a risk to than COVID - 19 .",2021-05-12T05:03:21Z
952,. One word ..... Experimental . said .,2021-05-12T14:13:24Z
953,"# 1 : you can ' t say 100 % effective , when the virus continually & been designed to do so . # 2 : you can say it ' s 100 % effective in teens , when the virus ' t affect any worse than a flu . # 3 : why not ask why you were a gain of function experiment that now been & now you expect to play roulette with blood . # 4 : What ' s the point in . Sheep will be sheep and evil elite dictator ' s will continue to be evil elite",2021-05-12T07:02:22Z
954,"Sorry little , your not this one .",2021-05-12T06:50:10Z
955,🚨🚨 WOULD YOU GIVE YOUR CHILD UNDER 2yo a vaccine ?,2021-05-18T01:51:55Z
956,Absolutely no need for this .,2021-05-17T16:14:41Z
957,"Given that some research a risk in development & growth , the risk benefit ratio is out of whack .",2021-05-17T15:07:59Z
958,Giving Covid to young is beyond ' Crazy '. I think this will backfire horribly . Shame on . Been for this garbage . !,2021-05-16T06:14:28Z
959,NOT NOT NOT,2021-05-13T19:39:31Z
960,When can vaccine resistant COVID19 virus can happen ?,2021-05-13T14:05:48Z
961,Thanks Been,2021-05-13T03:23:26Z
962,"Sir , which is used to make these ?",2021-05-13T01:56:11Z
963,"Don ’ t usually comment , but how is data and statistics being utterly and completely with this regard ? to see the age group being as something that was being and tested . Well , actually , I ’ m not ... now that I think of it . It ’ s become obvious . Thanks Been for at least doing a video on what ’ s being tested . Or should I say , experimented with",2021-05-12T23:54:03Z
964,"for ! no of course there is , no money in it . for what reason ? Vaccine to is unnecessary and criminal . See Prof",2021-05-12T22:14:11Z
965,"Criminal !!!!!! Long side ..... ??? Who ??? And them dont need . ......... Big deal , .... where are the lawyer to stop this experiment in our , please wake up !!!!",2021-05-12T22:04:16Z
966,"In a year my state had 0 in 10 - 19 . 0 . Giving them the vaccine is making them suffer the terrible side effects for no benefit to themselves . If even one or of a heart issue , it ' s more than covid took in a whole year here . Lots of had no pediatric covid , and even the that did it was less than 10 . Covid is for than the flu . Protecting the elderly , who already had and should be safe ' t come at the cost of ' s health and well being . Even a week or the "" minor "" side effects is cruel to how mild the disease been in .",2021-05-12T21:37:38Z
967,The forced push for to receive gene therapy inside the vaccine is highly suspicious .,2021-05-12T20:14:34Z
968,"If the are providing a very and significant reduction in in those most vulnerable to the disease then the lower the age group they are to , the more morally reprehensible are those calling for them . History will not look kindly on those pushing upon innocent at minimal risk from the virus . Long term doing so would eventually breed out innate immunity , ultimately making similar even more deadly in the future and driving total dependency on further .",2021-05-12T19:40:24Z
969,"So 1 , 131 were showing in various of all those side effects , what had those 18 who were infected on the placebo group ? And is there a clinical study about the mental state and capacity of those 2 , 260 , or are .",2021-05-12T19:27:26Z
